Doctor ID,Doctor Name,Years of Experience,PMC Verified,Doctor Image,Type,About,Services,Education and Certification,Specialization,Languages,Experience,Clinic Name,Clinic Address,Clinic Fees,Clinic Schedule,Consultation,Consultation Fees,Consultation Schedule,Medical Center,Center Address,Center Fees,Center Schedule,Page Url
10901,Areeja Shahid,5 Year(s),No,https://www.shifaam.com/doctors/karachi/psychotherapist/areeja-shahid-10901/uploads/profile-images/1609919118-doctor.jpeg,Mental Health Professional,"Areeja Shahid is an associate Psychologist with MPhil degree in Professional Psychology from IPP, Bukc. She has 3 years’ experience as a mental health counselor in providing in-person and online counseling sessions. Her expertise includes working with children using play therapy, applied behavioral analysis and working with adults using humanistic approach and cognitive behavioral therapy. She has experience of working with clients with anxiety issues, career confusions, anger issues, low self-esteem/ low self-confidence, anger issues, emotional abuse and relationship issues.","Anxiety Issues
Career Confusions
Low Self-esteem
Low Self-confidence
Anger Issues
Emotional Abuse
Relationship Issues","MPhil in Professional Psychology - Bahria University 
BS  - Bahria University",Mental Health Professional,"Urdu
English","2018 - 2020, Associate Psychologist , Umeed-e-nau Ipp
2018 - 2020, Student Counselor, Army Public School",,,,,Online Video Consultation,Rs.2000,"Thursday

                                            
04:00 PM - 11:00 PM

                                        
Friday

                                            
04:00 PM - 11:00 PM

                                        
Saturday

                                            
04:00 PM - 11:00 PM",,,,,https://www.shifaam.com/doctors/karachi/psychotherapist/areeja-shahid-10901
10906,Dr. Adeel Khalid,N/A,Yes,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-adeel-khalid-10906/uploads/profile-images/male-doctor-avatar.jpeg,Paediatrician,"Dr. Adeel Khalid is a Consultant Pediatrician practicing at Metropolis Health Hospital, Karachi. He is a specialist in pediatric tumors, pediatric urological cancer, undescended testes, general pediatric surgery and surgery of birth defects","Asthma
Genetic Defects
Allergies
Behavior Problems
Brain Conditions
Constipation
Developmental Delay
Poor Growth
Adolescent Medicine
Management Of Pediatric Illness
Newborn Illnesses
Immunization
Diarrhea","M.B.B.S. - DOW University of Health Sciences (DUHS)
F.C.P.S. - College of Physicians & Surgeons of Pakistan","Paediatrician
Neonatologist","Urdu
English",,,,,,Online Video Consultation,Rs.2000,"Monday

                                            
05:00 PM - 06:30 PM

                                        
Thursday

                                            
05:00 PM - 06:30 PM",,,,,https://www.shifaam.com/doctors/karachi/Paediatrician/dr-adeel-khalid-10906
10892,Dr.Maha Syed,5 Year(s),Yes,https://www.shifaam.com/doctors/karachi/ortho-bones-joints/dr-maha-syed-10892/uploads/profile-images/1613042023-doctor.jpeg,Ortho - Bones & Joints,"I'm a hand specialist 
 I consult  non-operative , preventative care and post-surgical rehabilitation for a wide variety of upper extremity disorders, from simple fingertip injuries(fracture or tendon Injury ) to complex replanted extremities. 
Patients with chronic conditions, such as arthritis, burn or neurologic conditions, such as a stroke, nerve injury , hand abscess,stiffness  management of pain and swelling and wound ,scar management   .",,"Dpt,Ms - Dow university health sciences",Ortho - Bones & Joints,"English
Urdu","2017 - Present, hand specialist, Civil Hospital Karachi",raza  poly Clinic,"s:28 Empire center main johar mor block 20, Karachi",Rs.1500,"Monday

                                            
07:00 PM - 08:00 PM

                                            
Friday

                                            
07:00 PM - 08:00 PM",Online Video Consultation,Rs.500,"Friday

                                            
07:00 PM - 08:00 PM

                                        
Monday

                                            
07:00 PM - 08:00 PM",,,,,https://www.shifaam.com/doctors/karachi/ortho-bones-joints/dr-maha-syed-10892
10905,Zeeshan Mirza,N/A,No,https://www.shifaam.com/doctors/karachi/physiotherapist/zeeshan-mirza-10905/uploads/profile-images/1610013390-doctor.jpeg,Pain Management Specialist,"Mr. Zeeshan Mirza is a Physiotherapist practicing at Metropolis Health Hospital, Karachi. He is a specialist in treating and managing paralytic care, sciatica, special children physiotherapy, and sports physiotherapy. He has experience of 5 years in this field.
He has done a DPT (Doctor of Physical Therapy).","•	Sports Injuries Physiotherapy
•	Dry Needling
•	Cryotherapy
•	Electrotherapy
•	Heat Therapy
•	Range Of Motion Therapy
•	Musculoskeletal Disorders
•	Orthopedic Physio Therapist
•	Special Children Physiotherapy
•	Specialist In Physiotherapy Consulting",,Pain Management Specialist,"Urdu
English",,,,,,Online Video Consultation,Rs.1500,"Monday

                                            
06:00 PM - 09:00 PM

                                        
Tuesday

                                            
06:00 PM - 09:00 PM

                                        
Wednesday

                                            
06:00 PM - 09:00 PM

                                        
Thursday

                                            
06:00 PM - 09:00 PM

                                        
Friday

                                            
06:00 PM - 09:00 PM

                                        
Saturday

                                            
06:00 PM - 09:00 PM",,,,,https://www.shifaam.com/doctors/karachi/physiotherapist/zeeshan-mirza-10905
10895,Professor Dr. Daud Mirza,N/A,Yes,https://www.shifaam.com/doctors/karachi/dentist/professor-dr-daud-mirza-dentist-10895/uploads/profile-images/male-doctor-avatar.jpeg,Dentist,"Professor Dr. Daud Mirza is a well-reputed and an experienced Dentist. He is currently available at Gateway Health Services (GHS) on the given timings. He also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.700",,,Dentist,,,,,,,Online Video Consultation,Rs.700,"Monday

                                            
09:00 AM - 05:00 PM",,,,,https://www.shifaam.com/doctors/karachi/dentist/professor-dr-daud-mirza-dentist-10895
10773,Dr Sana Iqbal,3 Year(s),Yes,https://www.shifaam.com/doctors/lahore/general-physician/dr-sana-iqbal-10773/uploads/profile-images/female-doctor-avatar.jpeg,General Physician,"Dr. Sana Iqbal, a very active and dedicated person, has distinguished herself as a medical student by scoring brilliantly in her course of 5 years She has actively engaged herself to work for humanity and has lead many societies at her college. Having served herself as a House Officer in Cardiology and Medicine rotations at Jinnah Hospital, Lahore, Sana has gained a vast experience on how to stay calm and deal with patients stress and anxiety simultaneously. Sana has strong beliefs, tempered by good judgment and reason; she has firm transcendent roots owing to her maturity and integrity. Sana is passionate and clear-sighted and knows how to put in her maximum for good.","Dermatology
Ent 
Psychiatry
Cardiology
Breakup Counselling
Stress Related Problems
Family Counseling
Psychologists/counselors 
Stress Managment
Marital Counseling",Mbbs - Sahiwal medical college ,General Physician,"English
Urdu
Punjabi
","2019 - 2020, House job, Jinnah Hospital Lahore 
2019 - 2020, House job, Dhq Teaching Hospital Sahiwal",,,,,Online Video Consultation,Rs.600,"Monday

                                            
09:00 AM - 05:00 PM

                                        
Tuesday

                                            
09:00 AM - 05:00 PM

                                        
Wednesday

                                            
09:00 AM - 05:00 PM

                                        
Thursday

                                            
09:00 AM - 11:30 PM

                                        
Friday

                                            
09:00 AM - 05:00 PM

                                        
Saturday

                                            
09:00 AM - 05:00 PM

                                        
Sunday

                                            
09:00 AM - 05:00 PM",,,,,https://www.shifaam.com/doctors/lahore/general-physician/dr-sana-iqbal-10773
10908,Amer Al Bermawy,8 Year(s),Yes,https://www.shifaam.com/doctors/karachi/dentist/amer-al-bermawy-10908/uploads/profile-images/1610617009-doctor.jpeg,Dentist,Amer Al Bermawy is a well-reputed and an experienced Dentist. He is currently available at Dar Al Shifa Medical & Dental Center on the given timings.,"Teeth Whitening
Bracesceramic
Bracesmetal
Bracesdental
Implantsinvisible
Bracesorthognathic
Teethteeth
Rctscalingsmile Design
Graftingdenturesveneersaesthetic Crown",Dentist - Fatima Jinnah Dental College,Dentist,"English
Urdu","2015 - Present, General Dentist, Dar Al Shifa Medical & Dental Center",,,,,,,,Dar Al Shifa Medical & Dental Center,"Mezzanine Floor, Plot no. 16-C Commercial Lane 4, Khayaban-e-Seher, Seher Commercial Area Phase 7 Defence Housing Authority, Karachi, Karachi City, Sindh 75500",Rs.500,"Monday

                                            
04:00 PM - 09:00 PM

                                            
Tuesday

                                            
04:00 PM - 09:00 PM

                                            
Wednesday

                                            
04:00 PM - 09:00 PM

                                            
Thursday

                                            
04:00 PM - 09:00 PM

                                            
Friday

                                            
04:00 PM - 09:00 PM

                                            
Saturday

                                            
04:00 PM - 09:00 PM",https://www.shifaam.com/doctors/karachi/dentist/amer-al-bermawy-10908
10900,Anum Shahroze Suzuki,3 Year(s),No,https://www.shifaam.com/doctors/karachi/psychiatrist/anum-shahroze-suzuki-10900/uploads/profile-images/1609948345-doctor.jpeg,Psychologist,"Anum Shahroze Suzuki is an Associate Psychologist, based in Karachi, Pakistan. She has been involved with multiple mental health platforms to provide Online therapy to individuals internationally, from corporate to non-corporate clients as Well. Anum believes in each client’s individuality, and using approaches tailored According to each client’s unique story. Although she uses an eclectic approach, her Areas of expertise include CBT and Gestalt, with a blend of other modalities.","Psychotherapy
Online Therapy And Counselling
Trauma Counseling
Depression Managment
Personality Disorders
Anxiety Managment","Bachelors - Bahria University
Exchange Program - York St. John's University
Masters - Bahria University",Psychologist,"English
Urdu","2020 - Present, Psychologist, The Circle
2020 - Present, Psychologist, Saaya Health
2019 - 2020, Student Counselor, Credo College For A Levels
2020 - Present, Psychologist, House Of Pebbles",,,,,Online Video Consultation,Rs.2500,"Monday

                                            
09:00 AM - 05:00 PM

                                        
Tuesday

                                            
09:00 AM - 05:00 PM

                                        
Wednesday

                                            
09:00 AM - 05:00 PM

                                        
Friday

                                            
09:00 AM - 05:00 PM",,,,,https://www.shifaam.com/doctors/karachi/psychiatrist/anum-shahroze-suzuki-10900
10771,Dr.Momina Abbasi,9 Year(s),Yes,https://www.shifaam.com/doctors/karachi/dentist/dr-momina-abbasi-10771/uploads/profile-images/1595923098-doctor.jpeg,Dentist,"Dr.Momina Abbasi
B.D.S R.D.S C.IMPLANT 
She has her expertise in all General Dentistry and Cosmetic Dentistry procedures.She is utilizing her excellent dental skills for around 7  years.She is a young committed and energetic dentist who has a fine hand and care towards patient's full mouth rehabilitation.Her vision is to create better smile and effective chewing.","Root Canal
Dentures
Crown And Bridge
Teeth Scaling And Whitening
Extractions
Surgical Extractions
Full Mouth Rehabilitation
Zirconium Crowns
Veeners
Hollywood Smile
Smile Makeover
Invasalign
Orthodontic Treatmet
Cast Partial Denture",B.D.S - Jinnah Medical and Dental College,"Dentist
Cosmetic Dentist
Restorative Dentist
Prosthodontist
Oral And Maxillofacial Surgeon","English
Urdu
Punjabi

Hindko","2018 - Present, Dental Consultant and Surgeon , Mustafa Dental Hospital 
2014 - 2018, Dental Consultant and Surgeon , Executive Dental Surgery Darul Sehat Hospital 
2014 - 2017, Dental Consultant and Surgeon , Zubaida Dental Care",,,,,Online Video Consultation,Rs.500,"Monday

                                            
10:00 AM - 11:00 PM

                                        
Tuesday

                                            
10:00 AM - 11:00 PM

                                        
Wednesday

                                            
10:30 AM - 11:00 PM

                                        
Thursday

                                            
10:00 AM - 11:00 PM

                                        
Friday

                                            
10:00 AM - 11:00 PM

                                        
Saturday

                                            
10:00 AM - 11:00 PM

                                        
Sunday

                                            
10:00 AM - 11:00 PM",,,,,https://www.shifaam.com/doctors/karachi/dentist/dr-momina-abbasi-10771
10976,Anosh Zafar,4 Year(s),No,https://www.shifaam.com/doctors/islamabad/dietitian-nutritionist/anosh-zafar-10976/uploads/profile-images/female-doctor-avatar.jpeg,Dietitian/Nutritionist,Qualified and experienced clinical dietician focused on conducting detailed nutrition consultations and creating personalized meal plans to meet the need of each client. A wellness professional assisting you opt for the healthy food choices. Srongly believes health is conscious lifestyle choice necessary for longevity and happiness,"Weight Management
Diabetes Management
Obesity And Pcos Management
Sports Nutrition
Food Allergies
Disease Specific Diet
Pediatric Nutrition
Old Age Nutrition
Dialysis Nutritional Management
Thyroid Dietary Management
Pregnancy Nutrition
Malnutrition
Micronutrients Deficiency
Uric Acid Management
Balance Diet
Breastfeeding And Lactation Dietary Management
Hypertension And Cvds Dietary Management
Tube Feeding Plans
Any Nutrition Related Issues","BSc (hons.) Human Nutrition and Dietetics - PMAS Arid Agriculture University, Rawalpindi",Dietitian/nutritionist,"English
Urdu","2018 - 2018, Nutrition Intern, Armed Forces Institute Of Cardiology, Rawalpindi
2019 - 2019, Nutrition Intern, Hearts International Hospital, Rawalpindi
2019 - 2019, Nutrition Intern, Military Hospital, Rawalpindi
2019 - 2019, Clinical Attachee, Krl General Hospital, Islamabad
2020 - 2020, Nutrition Inter, Shifa International Hospital
2021 - Present, Nutrition Consultant, Khatoon Hospital, Islamabad",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
03:00 AM - 05:00 PM

                                        
Tuesday

                                            
03:00 PM - 05:00 PM

                                        
Wednesday

                                            
03:00 PM - 05:00 PM

                                        
Thursday

                                            
03:00 PM - 05:00 PM

                                        
Friday

                                            
03:00 PM - 05:00 PM",,,,,https://www.shifaam.com/doctors/islamabad/dietitian-nutritionist/anosh-zafar-10976
10899,Assist. Prof. Dr. Salman Ahmed,N/A,Yes,https://www.shifaam.com/doctors/karachi/ent-specialist/dr-salman-ahmed-10899/uploads/profile-images/1611651288-doctor.jpeg,ENT Specialist,"Assist. Prof. Dr. Salman Ahmed is a ENT Specialist and ENT Surgeon. Assist. Prof. Dr. Salman Ahmed is among the Best ENT Specialist in Karachi. He has a MBBS and FCPS (ENT) degree along with an experience of 5 years. He is also a member of Pakistan Medical and Dental Council (PMDC). Assist. Prof. Dr. Salman Ahmed is a very competent doctor who offers a number of services in his field. Patients are especially pleased with doctor checkup, staff behaviors and clinic environment. You can book an appointment with Assist. Prof. Dr. Salman Ahmed by calling us or using the 'book appointment' button. Assist. Prof. Dr. Salman Ahmed is a very proactive ENT Specialist who likes to raise awareness about medical issues and uses writing as a main medium to do it.","Balloon Sinuplasty
Cold And Influenza
Endoscopic Sinus Surgery
Head & Neck Cancer Surgery
Microdebrider Assisted Surgery
Nose Blockage Issue
Re-shaping Of Nose
Thyroid Surgery
Tonsillitis Treatment","F.C.P.S - COLL.EGE OF PHYSICIANS & SURGEONS PAKISTAN
M.B.B.S. - SINDH UNIVERSITY JAMSHORO","Ent Specialist
Ent Surgeon","Urdu
English",,,,,,Online Video Consultation,Rs.1500,"Tuesday

                                            
05:00 PM - 06:00 PM

                                        
Wednesday

                                            
05:00 PM - 06:00 PM

                                        
Thursday

                                            
05:00 PM - 08:00 PM

                                        
Friday

                                            
05:00 PM - 06:00 PM

                                        
Saturday

                                            
05:00 PM - 06:00 PM",Health Icon Medical & Diagnostic Centre,"ST-21/A University Rd, Block 6, Karachi",Rs.1500,"Tuesday

                                            
03:00 PM - 04:00 PM

                                            
Thursday

                                            
03:00 PM - 04:00 PM

                                            
Friday

                                            
03:00 PM - 04:00 PM

                                            
Saturday

                                            
03:00 PM - 08:00 PM",https://www.shifaam.com/doctors/karachi/ent-specialist/dr-salman-ahmed-10899
10977,Dr Muhammad Aasam Maan,5 Year(s),No,https://www.shifaam.com/doctors/faisalabad/pain-specialist/dr-muhammad-aasam-maan-10977/uploads/profile-images/1613527813-doctor.jpeg,Pain Management Specialist,I am a certified pain specialist dealing with all kind of pain ranging from acute post operative pain to complex cancer pain management. My speciality is interventional pain management,"Pain Management
Anesthesiology","MBBS - University of Health sciences
DPHA - Modern institute of Informatics and management
FCPS - College of Physician and Surgeon pakistan
CIPM - Akdeniz university hospital Antalya Turkey
M.Sc.  - Riphah university",Pain Management Specialist,"Urdu
English","2017 - Present, Assistant professor, Faisalabad Medical University
2020 - 2020, Resident Interventional Pain Management, Akdeniz University Hospital Antalya Turkey",,,,,Online Video Consultation,Rs.1500,"Monday

                                            
04:00 PM - 07:00 PM

                                        
Tuesday

                                            
04:00 PM - 07:00 PM

                                        
Wednesday

                                            
04:00 PM - 07:00 PM

                                        
Thursday

                                            
04:00 PM - 07:00 PM

                                        
Friday

                                            
04:00 PM - 07:00 PM",,,,,https://www.shifaam.com/doctors/faisalabad/pain-specialist/dr-muhammad-aasam-maan-10977
10769,Amber Batool,6 Year(s),Yes,https://www.shifaam.com/doctors/karachi/general-physician/amber-batool-10769/uploads/profile-images/female-doctor-avatar.jpeg,General Physician,"Amber Batool is a well-reputed and an experienced General Physician. She is currently available at  on the given timings. She also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.500",,MBBS - Dow University of health sciences,General Physician,"Urdu
English","2017 - 2017, Accident and emergency department, Fatmiyah Hospital
2016 - 2017, RMP, Rab Medical Centre
2017 - Present, RMP, Sindh Government Hospital ",,,,,Online Video Consultation,Rs.500,"Monday

                                            
01:00 PM - 03:00 PM

                                        
Tuesday

                                            
01:00 PM - 03:00 PM

                                        
Wednesday

                                            
01:00 PM - 03:00 PM

                                        
Thursday

                                            
01:00 PM - 03:00 PM

                                        
Friday

                                            
01:00 PM - 03:00 PM

                                        
Saturday

                                            
01:00 PM - 03:00 PM",,,,,https://www.shifaam.com/doctors/karachi/general-physician/amber-batool-10769
10965,Dr Muhammad Hassaan Khan,8 Year(s),Yes,https://www.shifaam.com/doctors/karachi/orthopedic-surgeon/dr-muhammad-hassaan-khan-10965/uploads/profile-images/1611397419-doctor.jpeg,Orthopedic Surgeon,"Dr Muhammad Hassaan Khan is a well-reputed and an experienced Orthopedic Surgeon. He is currently available at  on the given timings. He also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.1000",,"MBBS - Dow University of Health Sciences
FCPS Orthopaedic Surgery - College of Physicians and Surgeons Pakistan",Orthopedic Surgeon,"English
Urdu
Pashto","2015 - 2020, Postgraduate Resident, Dow University Of Health Sciences",,,,,Online Video Consultation,Rs.1000,"Monday

                                            
12:00 PM - 07:00 PM

                                        
Tuesday

                                            
12:00 PM - 07:00 PM

                                        
Wednesday

                                            
12:00 PM - 07:00 PM

                                        
Thursday

                                            
12:00 PM - 07:00 PM

                                        
Friday

                                            
05:00 PM - 07:00 PM

                                        
Saturday

                                            
12:00 PM - 07:00 PM",,,,,https://www.shifaam.com/doctors/karachi/orthopedic-surgeon/dr-muhammad-hassaan-khan-10965
10964,Madiha Siddiqui,N/A,Yes,https://www.shifaam.com/doctors/karachi/plastic-surgeon/madiha-siddiqui-10964/uploads/profile-images/1614169122-doctor.jpeg,Plastic Surgeon,"Madiha Siddiqui is a well-reputed and an experienced Plastic Surgeon. She is currently available at Skintech Solutions on the given timings. She also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.1200",,,Plastic Surgeon,,,,,,,Online Video Consultation,Rs.1200,"Monday

                                            
04:00 PM - 06:00 PM

                                        
Thursday

                                            
04:00 PM - 06:00 PM

                                        
Friday

                                            
04:00 PM - 06:00 PM",,,,,https://www.shifaam.com/doctors/karachi/plastic-surgeon/madiha-siddiqui-10964
10979,Dr Shahid Hameed,53 Year(s),No,https://www.shifaam.com/doctors/multan/homeopath/dr-shahid-hameed-10979/uploads/profile-images/1632901938-doctor.jpeg,Homeopathy,"I'm Dr Shahid Hameed Malik, Homeo Doctor, 
Graduated From Nisar Memorial Homeopathic Medical College.
General physician with special skills in pediatrics, stomach ,skin and Eye related diseases.
Having 22 years experience in independent practice an Management of Diseases!","General Homeopathic Physician
Special Interest In Pediatrics","DHMS , RHMP - Nisar Homeopathic Medical College Multan",Homeopathy,"English
Urdu
Saraiki"," - Present, Independent Practitioner, Nisar Memorial Homeopathic Medical College",,,,,Online Video Consultation,Rs.500,"Monday

                                            
09:00 AM - 08:00 PM

                                        
Tuesday

                                            
09:00 AM - 08:00 PM

                                        
Wednesday

                                            
09:00 AM - 08:00 PM

                                        
Thursday

                                            
09:00 AM - 08:00 PM

                                        
Saturday

                                            
09:00 AM - 08:00 PM",,,,,https://www.shifaam.com/doctors/multan/homeopath/dr-shahid-hameed-10979
10969,Arslan Soneel,9 Year(s),Yes,https://www.shifaam.com/doctors/karachi/cardiologist/arslan-soneel-10969/uploads/profile-images/1631991168-doctor.jpeg,Cardiologist,"8 years of clinical Experience 
Special interest in Hypertension, Heart Failure Management and Acute Coronary Syndrome","Hypertension
Cardiology
Cardiovascular Disease Managment
Cardiovascular Disease Managment Through Diet
General Cardiology
Heart Failure Management
Arrythmias","MBBS - Dow Medical college DUHS
Fcps Adult cardiology - CPSP","Cardiologist
Cardiologist","English
Urdu
Sindhi
Punjabi
","2013 - 2014, medical officer, Burhani Hospital
2015 - 2017, FCPS II trainee, Ziauddin Hospital
2017 - 2020, FCPS cardiology Trainee, Nicvd
2020 - 2020, Clinical Fellow, Nicvd
2020 - Present, Assistant director medical, Caa",,,,,Online Video Consultation,Rs.1500,"Monday

                                            
11:00 AM - 01:00 PM

                                        
Wednesday

                                            
11:00 AM - 01:00 PM

                                        
Thursday

                                            
11:00 AM - 01:00 PM",,,,,https://www.shifaam.com/doctors/karachi/cardiologist/arslan-soneel-10969
10935,DR PARAS ALI,10 Year(s),Yes,https://www.shifaam.com/doctors/karachi/obstetricians-and-gynecologist/dr-paras-ali-10935/uploads/profile-images/1617110596-doctor.jpeg,Obstetricians and Gynaecologist,"Dr. Paras (MBBS, FCPS) is a Gynecologist and Obstetrician. She has 11 years of experience in treating women's diseases especially related to the reproductive organs. She offers caesarean/c - section, pregnancy care, infertility and micro surgery.",,"MBBS - DOW UNIV.OF H.SCIENCES KHI	",Obstetricians And Gynaecologist,"English
Urdu
Sindhi","2013 - Present, obstetrician and gynaecologist, Hashmanis Hospital",,,,,,,,,,,,https://www.shifaam.com/doctors/karachi/obstetricians-and-gynecologist/dr-paras-ali-10935
10931,Dr Usman Tahir,2 Year(s),Yes,https://www.shifaam.com/doctors/lahore/hematologist/dr-usman-tahir-10931/uploads/profile-images/1610712972-doctor.jpeg,Hematologist,"I diagnose and treat diseases related to blood,such as anaemias,thrombocytopenias , pancytopenia and other diseases described in my profile","Immune Thrombocytopenia (itp)
Pediatric Thrombocytopenia
Thrombocytopenia (low Platelet Count)
Thalassemia
Acute Lymphocytic Leukemia
Acute Myelogenous Leukemia
Amyloidosis
Aplastic Anemia
Autoimmune Hemolytic Anemias
Benign Hematologic Conditions
Bleeding Disorders
Chronic Myelogenous Leukemia
Cryoglobulinemia
Cutaneous T-cell Lymphoma
Essential Thrombocythemia
Fanconi Anemia
Hairy Cell Leukemia
Hemoglobinopathies
Hereditary Hemolytic Anemias
Hodgkin's Lymphoma (hodgkin's Disease)
Hypereosinophilic Syndrome
Iron Deficiency Anemia
Large Granular Lymphocyte Disorders
Lymphomas
Macroglobulinemia
Multiple Myeloma
Myelodysplastic Syndromes
Myelofibrosis
Myeloproliferative Disorders
Natural Killer Cell Leukemia
Non-hodgkin's Lymphoma
Osteosclerotic Myeloma
Paroxysmal Nocturnal Hemoglobinuria
Pediatric White Blood Cell Disorders
Poems Syndrome
Polycythemia Vera","M.B.B.S,FCPS(Haematology-PGR) - University of Health Sciences Lahore Pakistan,cpsp",Hematologist,"English
Urdu
Punjabi
","2021 - Present, MO,PGR Haematology, Szmc Lahore
2021 - Present, MO,PGR Haematology, Szmc Lahore",,,,,Online Video Consultation,Rs.2000,"Monday

                                            
10:00 AM - 11:00 PM

                                        
Tuesday

                                            
10:00 AM - 11:00 PM

                                        
Wednesday

                                            
10:00 AM - 11:00 PM

                                        
Thursday

                                            
10:00 AM - 11:00 PM

                                        
Friday

                                            
10:00 AM - 11:00 PM

                                        
Saturday

                                            
10:00 AM - 11:00 PM

                                        
Sunday

                                            
10:00 AM - 11:00 PM",,,,,https://www.shifaam.com/doctors/lahore/hematologist/dr-usman-tahir-10931
10932,Nimra Bashir Cheema,4 Year(s),No,https://www.shifaam.com/doctors/gujranwala/psychotherapist/dr-nimra-bashir-cheema-10932/uploads/profile-images/1610956724-doctor.jpeg,Mental Health Professional,"Ms. Nimra Bashir is a Clinical Psychologist, Psychotherapist and a Child Psychologist who is expert in dealing with mental health issues such as Behavioral issues, depression, anxiety, OCD, stress related disorders, Substance-abuse disorders etc.","Workshops And Training Sessions
Work Related Stress
Stress Management
Sleep Disturbances
Psycho-diagnosis
Individual Psychotherapy
Group Psychotherapy
Grief And Bereavement Counseling
Childhood And Adolescence Issues
Cognitive Therapy
All Women Issues
Behavioral Therapy
Breakup Counselling
Career Counseling
Delusional Disorder
Eating Disorder
Insomnia Disorder
Nightmare Disorder
Panic Attacks
Phobias
Gender Dysphoria
Personal Grooming
Acute Stress Disorder
Attachment Disorder
Bipolar Disorder
Autism Spectrum Disorder
Alcohol And Drug Abuse
Social Anxiety Disorder
Psycotherapy
Counseling","M. Sc. - Punjab University Lahore
ADCP - NUML UNIVERSITY ISLAMABAD","Psychologist
Mental Health Professional","English
Urdu
Punjabi
","2019 - 2020, Clinical Psychologist, Mian Afzal Trust Hospital Gujranwala
2019 - 2020, Trainee Psychologist, Islamabad Psychological Center, Islamabad.
2020 - Present, Consultant Psychologist, Marham
2020 - Present, Consultant Psychologist, Medicall",,,,,Online Video Consultation,Rs.1200,"Saturday

                                            
09:00 AM - 11:30 PM

                                        
Sunday

                                            
09:00 AM - 11:00 PM",,,,,https://www.shifaam.com/doctors/gujranwala/psychotherapist/dr-nimra-bashir-cheema-10932
10916,DR AZEEM RAJPUT,N/A,No,https://www.shifaam.com/doctors/karachi/endocrinologist/dr-azeem-rajput-10916/uploads/profile-images/male-doctor-avatar.jpeg,,DR AZEEM RAJPUT is a well-reputed and an experienced . He is currently available at Hashmanis Hospital (Saddar) on the given timings.,,,,,,,,,,,,,,,,,https://www.shifaam.com/doctors/karachi/endocrinologist/dr-azeem-rajput-10916
10961,Anam Islam,N/A,Yes,https://www.shifaam.com/doctors/karachi/dermatologist/anam-islam-10961/uploads/profile-images/1615795178-doctor.jpeg,Dermatologist,"Anam Islam is a well-reputed and an experienced Dermatologist. She is currently available at Skintech Solutions on the given timings. She also provides Online Video Consultations on
                                     Shifaam Virtual Clinic for Rs.1500",,,Dermatologist,,,,,,,Online Video Consultation,Rs.1500,"Monday

                                            
04:00 PM - 06:00 PM

                                        
Tuesday

                                            
04:00 PM - 06:00 PM

                                        
Wednesday

                                            
04:00 PM - 06:00 PM",,,,,https://www.shifaam.com/doctors/karachi/dermatologist/anam-islam-10961
10982,Hassan Khan,3 Year(s),Yes,https://www.shifaam.com/doctors/karachi/cardiologist/hassan-khan-10982/uploads/profile-images/1615122547-doctor.jpeg,Cardiologist,"Dr.Hassan Khan is a Adult Cardiologist practicing in Karachi, Pakistan.
He has (FCPS) Fellowship in Cardiology from CPSP, Karachi, furthermore he specializes in Cardiovascular Imaging including Adult Echocardiography (Transthoracic echo, transesophageal echo & stress echoes ), Nuclear cardiology and cardiovascular CT. He holds American Diplomate certifications in Echocardiography, Nuclear Cardiology and Cardiovascular CT. He had three years experience of independent Cardiology practice at Tabba Heart Institute, Karachi.Currently he is  working as a 
Consultant Cardiologist at Saifee Hospital, Karachi.","Ecg
Exercise Ecg Test
Echocardiography
Hypertension
Hypertension (with Renal Disease)
Hypertension And Cvds Dietary Management
Angiography
Preventive Care And Dietary Advice
Lifestyle Measures (cvd Prevention)
Ambulatory Bp Monitoring
Holter Monitoring
Cardiovascular Disease Managment","FCPS - CPSP, Karachi",Cardiologist,"English
Urdu","2020 - 2020, Fellow Advanced Cardiac Imaging / Consultant Cardiologist, Tabba Heart Institute, Karachi",,,,,Online Video Consultation,Rs.1500,"Monday

                                            
03:00 PM - 05:00 PM

                                        
Tuesday

                                            
03:00 PM - 05:00 PM

                                        
Wednesday

                                            
03:00 PM - 05:00 PM

                                        
Thursday

                                            
03:00 PM - 05:00 PM

                                        
Friday

                                            
03:00 PM - 05:00 PM

                                        
Saturday

                                            
03:00 PM - 05:00 PM

                                        
Sunday

                                            
03:00 PM - 05:00 PM",,,,,https://www.shifaam.com/doctors/karachi/cardiologist/hassan-khan-10982
